"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ThridParty_Assets/FreeFurniturePack/M_Sofa1.M_Sofa1","0","3","3","1","2.562684","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Fire1.M_Fire1","0","3","3","1","2.498482","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Commode.M_Commode","0","3","3","1","2.643075","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Commode.M_Classic_Commode","0","3","3","1","2.421729","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Cupboard.M_Classic_Cupboard","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Cupboard1.M_Classic_Cupboard1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Cupboard.M_Modern_Cupboard","0","3","3","1","2.379714","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","0","3","3","1","1.913130","0","3"
"/Game/FirstPerson/Material/M_Postive/PinkStripes/M_PinkStripes.M_PinkStripes","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/LightBlueStripes/M_LightBlue.M_LightBlue","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter3/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter3/M_WoodenDrawers.M_WoodenDrawers","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Plaster_antrasit_002.M_Plaster_antrasit_002","0","3","3","1","2.529492","0","3"
"/Game/FirstPerson/Meshes/M_wood_tile_002.M_wood_tile_002","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bathtub.M_Bathtub","0","3","3","1","2.555563","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_InnerFrame.M_InnerFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_WoodenBackground.M_WoodenBackground","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/TVCounter1/M_MetalGrid.M_MetalGrid","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Metal_s.M_Metal_s","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Plaster_antrasit.M_Plaster_antrasit","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_wood_tile.M_wood_tile","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/M_Marble.M_Marble","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/M_YellowMatted.M_YellowMatted","0","3","3","1","1.711884","0","3"
"/Game/FirstPerson/Material/M_Postive/Walls/GreenStripes/M_GreenStripes.M_GreenStripes","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug3.M_Rug3","0","3","3","1","2.695634","0","3"
"/Game/FirstPerson/Material/M_Postive/Rugs/WhiteAndYellow/M_RugWhiteAndYellow.M_RugWhiteAndYellow","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine_holder1.M_magazine_holder1","0","3","3","1","2.545308","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos10.M_KitchenPos10","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","0","3","3","1","1.943566","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","0","3","3","1","1.729526","0","3"
"/Game/FirstPerson/Material/M_Postive/BathroomTileWhite/M_BathroomTileWhite.M_BathroomTileWhite","0","3","3","1","1.922542","0","3"
"/Game/FirstPerson/Material/M_Postive/M_LightBlue.M_LightBlue","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_Generic.M_Generic","0","70","80","1","66.573845","0","80"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_GenericGlass.M_GenericGlass","0","6","6","1","4.264416","0","6"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Mirror.M_Mirror","0","3","3","1","1.824569","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mirror1.M_Mirror1","0","3","3","1","2.459228","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_wc_set.M_wc_set","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/M_Pink.M_Pink","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/BathroomTileWhite/Wall_Thick__1__Material_001_BaseColor_Mat.Wall_Thick__1__Material_001_BaseColor_Mat","0","3","3","1","2.530318","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Metall.M_Metall","0","3","3","1","1.808987","0","3"
"/Game/FirstPerson/Material/Negative_M/M_BrownMatte.M_BrownMatte","0","3","3","1","1.888835","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine4_orange.M_magazine4_orange","0","3","3","1","2.481573","0","3"
"/Game/FirstPerson/Material/Negative_M/M_Brown.M_Brown","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/Ceilings/B_Gray_ceiling/M_GrayCeiling.M_GrayCeiling","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/BlackTileFloor/M_BlackTileFloor.M_BlackTileFloor","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_TV1.M_TV1","0","3","3","1","2.613135","0","3"
"/Game/FirstPerson/Material/Negative_M/Bedroom_AccentWall/M_BathroomTileNeg.M_BathroomTileNeg","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/OfficeWall/M_OfficeWallNeg.M_OfficeWallNeg","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Classic_chair/M_N_classicChair.M_N_classicChair","0","3","3","1","2.840008","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_chair.M_Classic_chair","0","3","3","1","2.512765","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Round_table2.M_Round_table2","0","3","3","1","2.492779","0","3"
"/Game/FirstPerson/Material/Negative_M/PanelWallGray/M_PanelWallGray.M_PanelWallGray","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/M_Red.M_Red","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/M_Blue.M_Blue","0","3","3","1","1.860165","0","3"
"/Game/FirstPerson/Material/Negative_M/BathroomTileBlack/M_BathroomTileNeg.M_BathroomTileNeg","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/WallKalkPantone/M_KalkPantoneNeg.M_KalkPantoneNeg","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/Rugs/BrownAndBlack/M_RugBrownAndBlack.M_RugBrownAndBlack","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/BlueStripes/M_BlueStripes.M_BlueStripes","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/BlackStripes/M_BlackStripes.M_BlackStripes","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Chrome2.M_Chrome2","0","3","3","1","1.810853","0","3"
"/Game/FirstPerson/Material/Negative_M/Floors/N_Black_Wood/M_BlackWoodFloor.M_BlackWoodFloor","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Elegant_chair1.M_Elegant_chair1","0","3","3","1","2.564157","0","3"
"/Game/FirstPerson/Material/Negative_M/N_washer/M_N_Washer.M_N_Washer","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos6.M_KitchenPos6","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Meshes/TexturesMatrials/Plants_LivingRoom_A_Mat.Plants_LivingRoom_A_Mat","0","3","3","1","2.389097","0","3"
"/Game/FirstPerson/Material/Negative_M/Rugs/RedBamboo/M_RedBamboo.M_RedBamboo","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/WashroomWall/M_WashroomNeg.M_WashroomNeg","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Elegant_chair2.M_Elegant_chair2","0","3","3","1","2.506755","0","3"
"/Game/FirstPerson/Material/Negative_M/Rugs/GrayBlueCow/M_GrayBlueCow.M_GrayBlueCow","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Cupboard2.M_Classic_Cupboard2","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Commode1.M_Classic_Commode1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Cupboard3.M_Classic_Cupboard3","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Leather_armchair1.M_Classic_Leather_armchair1","0","3","3","1","2.309826","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos14.M_KitchenPos14","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/Rugs/DarkBlueRug/M_DarkBlueRug.M_DarkBlueRug","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug4.M_Rug4","0","3","3","1","1.941155","0","3"
"/Game/FirstPerson/Material/Negative_M/N_whitepaper/M_N_Paper.M_N_Paper","0","3","3","1","2.673432","0","3"
"/Game/FirstPerson/Material/Negative_M/Floors/N_Gray_Wood/M_GrayWoodFloor.M_GrayWoodFloor","0","3","3","1","2.045271","0","3"
"/Game/FirstPerson/Material/Negative_M/Floors/Tiles/M_FloorTiledPos.M_FloorTiledPos","0","3","3","1","2.167707","0","3"
"/Game/FirstPerson/Material/Negative_M/HallwayWardrobe/HallwayWardrobe/M_WoodenFrame.M_WoodenFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/HallwayWardrobe/HallwayWardrobe/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/HallwayWardrobe/HallwayWardrobe/M_Seat.M_Seat","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/HallwayWardrobe/HallwayWardrobe/M_FabricFrame.M_FabricFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/M_bar_stool1.M_bar_stool1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Bed_4.M_Modern_Bed_4","0","3","3","1","1.946977","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter2/M_MetalIndent.M_MetalIndent","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter2/M_MetalHandle.M_MetalHandle","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter2/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter2/M_MetalFrame.M_MetalFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter2/M_WoodFronts.M_WoodFronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter3/M_WoodenDrawers.M_WoodenDrawers","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter3/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos2.M_KitchenPos2","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Dryer/M_N_Dryer.M_N_Dryer","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Office_Chair2.M_Office_Chair2","0","3","3","1","2.625495","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos5.M_KitchenPos5","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos13.M_KitchenPos13","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/N_Kitchen/M_KitchenPos8.M_KitchenPos8","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/Rugs/BrownBlackCow/M_BrownBlackCow.M_BrownBlackCow","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Furg2.M_Furg2","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter1/M_WoodBackground.M_WoodBackground","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter1/M_InnerFrame.M_InnerFrame","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter1/M_Fronts.M_Fronts","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/Negative_M/TVCounter/TVCounter/TVCounter1/M_MetalGrid.M_MetalGrid","0","3","3","1","0.000000","0","3"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","6","6","1","2.590966","0","6"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","9","9","3","8.634985","0","9"
"/Game/FirstPerson/Material/M_Postive/WallTESt/M_WallTest.M_WallTest","0","3","3","1","0.000000","0","3"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","1.842658","0","2"
"/Game/FirstPerson/Material/M_Postive/PiaWall/M_WALLPIATEST.M_WALLPIATEST","0","3","3","1","2.643781","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Coffee_Table.M_Coffee_Table","0","3","3","1","2.574008","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Furg1.M_Furg1","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Rugs/CowRugGreen/M_GreenCowRug.M_GreenCowRug","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/T_Table_Lamp.T_Table_Lamp","0","3","3","1","1.954720","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Shower_head1.M_Shower_head1","0","3","3","1","1.950547","0","3"
"/Game/FirstPerson/Material/M_Postive/Floors/Tiled/M_FloorTiledPos.M_FloorTiledPos","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Glass.M_Glass","0","10","10","1","25.467669","0","10"
"/Game/FirstPerson/Material/M_Postive/Floors/P_Yellow_wood/M_YellowWoodFloor.M_YellowWoodFloor","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mid_bar_table1.M_Mid_bar_table1","0","3","3","1","1.864946","0","3"
"/Game/FirstPerson/Material/M_Postive/BarTable/M_Mid_bar_table1.M_Mid_bar_table1","0","3","3","1","1.871318","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mid_bar_table_stand.M_Mid_bar_table_stand","0","3","3","1","1.789871","0","3"
"/Game/FirstPerson/Material/M_Postive/BarTable/M_Mid_bar_table_stand.M_Mid_bar_table_stand","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Rugs/RugLightBlue/M_RugLightBlue.M_RugLightBlue","0","3","3","1","0.000000","0","3"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","3","3","1","2.240957","0","3"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","8","8","1","20.600107","0","8"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_TV.M_TV","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine2.M_magazine2","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Walls/KitchenWall/M_PanelGreenWall.M_PanelGreenWall","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Rug1.M_Rug1","0","3","3","1","1.748366","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mirror_frame1.M_Mirror_frame1","0","3","3","1","1.697646","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Mirror.M_Mirror","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_glass.M_shower_glass","0","6","6","1","21.761772","0","6"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower.M_shower","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_cabinet.M_shower_cabinet","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos14.M_KitchenPos14","0","3","3","1","2.857741","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/MM_Tables_and_Chairs.MM_Tables_and_Chairs","0","3","3","1","2.658267","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Classic_chair/M_P_classicChair.M_P_classicChair","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Bed_2.M_Modern_Bed_2","0","3","3","1","2.309765","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Bed_3.M_Modern_Bed_3","0","3","3","1","1.791968","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_bar_stool1.M_bar_stool1","0","3","3","1","1.733408","0","3"
"/Game/FirstPerson/Material/M_Postive/Floors/WhiteTileFloor/M_WhiteTileFloor.M_WhiteTileFloor","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_cabinet.M_fridge_cabinet","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge1.M_fridge1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_in.M_fridge_in","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos6.M_KitchenPos6","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Walls/Washroom/M_GreenWhiteLine.M_GreenWhiteLine","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_boiler1.M_boiler1","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos8.M_KitchenPos8","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Table_top.M_Modern_Table_top","0","3","3","1","2.558130","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Modern_Table_bottom.M_Modern_Table_bottom","0","3","3","1","1.768034","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Chrome.M_Chrome","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Elegant_chair.M_Elegant_chair","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Leather_armchair.M_Classic_Leather_armchair","0","3","3","1","1.782099","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Classic_Leather_armchair2.M_Classic_Leather_armchair2","0","3","3","1","1.867826","0","3"
"/Game/FirstPerson/Material/M_Postive/Basement/M_BasementWallPos.M_BasementWallPos","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/P_washer/M_P_Washer.M_P_Washer","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp1.M_stand_lamp1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_hat.M_stand_lamp_hat","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos3.M_KitchenPos3","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_ems.M_stand_lamp_ems","0","3","3","1","1.661854","0","3"
"/Game/FirstPerson/Material/M_Postive/P_Kitchen/M_KitchenPos9.M_KitchenPos9","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Walls/OfficeWall/M_BasementWallPos.M_BasementWallPos","0","3","3","1","0.000000","0","3"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","1.522343","0","2"
"/Game/FirstPerson/Maps/Floor1_Mat.Floor1_Mat","0","3","3","1","1.630369","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Toilet.M_Toilet","0","3","3","1","2.268694","0","3"
"/Game/FirstPerson/Material/M_Postive/M_White1.M_White1","0","6","6","1","4.195288","0","6"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_drawer_metall.M_Bed_drawer_metall","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Bed_drawer_plastic.M_Bed_drawer_plastic","0","3","3","1","1.697080","0","3"
"/Game/FirstPerson/Material/M_Postive/M_Green.M_Green","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/FreeFurniturePack/Materials/M_Old_Chair.M_Old_Chair","0","3","3","1","1.588533","0","3"
"/Game/FirstPerson/Material/M_Postive/Walls/WallKalkGreen/M_BasementWallPos.M_BasementWallPos","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Basement/M_White.M_White","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine3.M_magazine3","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Floors/P_White_Wood/M_WhiteWoodFloor.M_WhiteWoodFloor","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Floors/BasementFloor/M_BasementFloorPos.M_BasementFloorPos","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/Walls/BedroomAccentWallReverse/M_GreenStripes.M_GreenStripes","0","3","3","1","0.000000","0","3"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","3","3","1","2.287344","0","3"
"/Game/FirstPerson/Material/M_Postive/M_White.M_White","0","6","6","1","1.689371","0","6"
"/Game/FirstPerson/Material/M_Postive/Rugs/BambooWhite/M_BambooWhite.M_BambooWhite","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine1.M_magazine1","0","3","3","1","0.000000","0","3"
"/Game/FirstPerson/Material/M_Postive/M_LightBlueMatted.M_LightBlueMatted","0","3","3","1","1.471220","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_magazine4.M_magazine4","0","3","3","1","0.000000","0","3"
