"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","33","36","1","0.000000","0","36"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","2.014446","0","2"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_in.M_fridge_in","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Tiles_2.M_Tiles_2","0","3","3","1","2.070325","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Plastic_1.M_Plastic_1","0","3","3","1","3.446199","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Metal_5.M_Metal_5","0","3","3","1","2.759354","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_light.M_light","0","3","3","1","2.926754","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Metal_1.M_Metal_1","0","6","6","2","3.406063","0","6"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Hooker.M_Hooker","0","3","3","1","2.762727","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Bed_pillows.M_Bed_pillows","0","3","3","1","0.000000","0","3"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","1.195527","0","2"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_Generic.M_Generic","0","70","80","1","78.527412","0","80"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Metal_2.M_Metal_2","0","6","6","2","0.000000","0","6"
"/Game/ThridParty_Assets/Modern_house/Materials/M_closet.M_closet","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_glass.M_shower_glass","0","6","6","1","24.358614","0","6"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_ems.M_stand_lamp_ems","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_3.M_Wood_3","0","3","3","1","2.877020","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_7.M_Wood_7","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_4.M_Wood_4","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_5.M_Wood_5","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_2.M_Wood_2","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Porcelain_1.M_Porcelain_1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Porcelain_2.M_Porcelain_2","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Marble_1.M_Marble_1","0","3","3","1","0.000000","0","3"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","12","14","1","15.976721","0","14"
"/Game/ThridParty_Assets/Modern_house/Materials/M_bed_spread.M_bed_spread","0","3","3","1","2.437538","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_bed_Case.M_bed_Case","0","3","3","1","1.169498","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_base_bed.M_base_bed","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_hat.M_stand_lamp_hat","0","3","3","1","0.000000","0","3"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","6","6","1","4.264124","0","6"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Shower_head1.M_Shower_head1","0","3","3","1","2.073749","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_cabinet.M_fridge_cabinet","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge1.M_fridge1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower.M_shower","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_cabinet.M_shower_cabinet","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_siphon.M_siphon","0","3","3","1","1.976423","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp1.M_stand_lamp1","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_makeup_desk.M_makeup_desk","0","3","3","1","0.000000","0","3"
"/Game/ThridParty_Assets/Modern_house/Materials/M_pan.M_pan","0","3","3","1","0.000000","0","3"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","9","9","1","7.142686","0","9"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","102","112","6","149.939682","0","112"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","6","7","1","3.901834","0","7"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","110","128","6","166.882843","0","128"
"/InterchangeAssets/gltf/M_Default.M_Default","0","110","128","6","223.726913","0","128"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","70.658302","0","92"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","57","63","1","47.058144","0","63"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","5","6","1","4.435197","0","6"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","28","28","2","286.185791","0","28"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","3","3","1","1.059051","0","3"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","13","13","1","7.108308","0","13"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","5.009457","0","6"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","13","13","1","6.705744","0","13"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","3","3","1","1.205503","0","3"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","12.934824","0","12"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","13","13","1","5.231985","0","13"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","8.746448","0","10"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","23","25","1","18.838202","0","25"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","25","25","1","10.717463","0","25"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","6","7","1","7.593241","0","7"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","102","112","6","177.994415","0","112"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","23","25","1","16.936476","0","25"
"/Engine/VREditor/TransformGizmo/Main.Main","0","3","3","1","0.944553","0","3"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","36.818195","0","32"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","5.470967","0","6"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","12.380691","0","25"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","45.125912","0","32"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","3.552252","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","2.521718","0","9"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","4.888768","0","6"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","2.028192","0","5"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","10","1","7.161847","0","10"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.350043","0","5"
"/ControlRig/M_Manip.M_Manip","0","6","7","1","5.362090","0","7"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","1.884057","0","2"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","2.018882","0","5"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","20.686590","0","24"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","333","0","1","0.000000","0","0"
"Globals","49","10300","0","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","8","8","1","6.309566","0","8"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","8","8","1","11.591898","0","8"
"","49","64","0","1","0.000000","65","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","12","14","1","22.225769","0","14"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","13.028971","0","7"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","8.705077","0","11"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","10","10","1","10.642929","0","10"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","14.691548","0","21"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","5.933232","0","7"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","32.337311","0","45"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","17","19","1","16.681513","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","11","11","1","8.204206","0","11"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","28.224964","0","27"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","11","12","1","10.589540","0","12"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","72","78","1","61.307205","0","78"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","0.000000","0","45"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","10","11","1","9.135568","0","11"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","22","24","1","29.442755","0","24"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","8","8","1","7.427737","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","14","14","1","9.395424","0","14"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","8","8","1","3.672772","0","8"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","8","8","1","0.000000","0","8"
"/Engine/VREditor/TransformGizmo/Main.Main","49","8","8","1","7.405437","0","8"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","67","67","1","38.043209","0","67"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","25.815260","0","16"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","11","12","1","10.245181","0","12"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","25.411695","0","16"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","23.240101","0","22"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","16.388273","0","16"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","17","17","1","13.709594","0","17"
"/ControlRig/M_Manip.M_Manip","49","11","12","1","8.812811","0","12"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","3.299291","0","7"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","7","7","1","3.834628","0","7"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","56","62","2","39.466797","0","20"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","993","1016","1","1200.401489","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","21","23","1","7.420141","0","23"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","75","80","6","60.735523","0","88"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","72","78","1","57.070534","0","78"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","92","92","1","0.000000","0","92"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","9","9","1","5.679029","0","9"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","40","40","1","31.145079","0","40"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","20.775297","0","45"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","3.856239","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","4.267669","0","7"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","156","166","6","146.930527","0","166"
"/InterchangeAssets/gltf/M_Default.M_Default","49","164","182","6","159.642975","0","182"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","164","182","6","164.979416","0","182"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","42","46","1","46.470379","0","46"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","42","46","1","48.521736","0","46"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","67","67","1","30.978935","0","67"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","18","18","1","19.481918","0","18"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","15","15","1","7.673375","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","27","29","1","20.518476","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","27","29","1","19.189491","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","15","15","1","8.394524","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","15","15","1","10.491384","0","15"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","156","166","6","145.382446","0","166"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","135.181213","0","54"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","202","212","6","337.157959","0","212"
"/Game/ThridParty_Assets/Modern_house/Materials/M_siphon.M_siphon","49","13","13","1","11.255751","0","13"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Texture_3.M_Texture_3","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Shower_head1.M_Shower_head1","49","13","13","1","12.844011","0","13"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_3.M_Wood_3","49","8","8","1","2.932602","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_bed_spread.M_bed_spread","49","13","13","1","8.343206","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_bed_Case.M_bed_Case","49","13","13","1","2.407781","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_base_bed.M_base_bed","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Plastic_1.M_Plastic_1","49","8","8","1","3.334549","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_cabinet.M_fridge_cabinet","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge1.M_fridge1","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_fridge_in.M_fridge_in","49","13","13","1","7.060544","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_glass.M_shower_glass","49","15","15","1","12.300827","0","15"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower.M_shower","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_shower_cabinet.M_shower_cabinet","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_7.M_Wood_7","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_4.M_Wood_4","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_5.M_Wood_5","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp1.M_stand_lamp1","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_hat.M_stand_lamp_hat","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/Modern_house/Materials/M_stand_lamp_ems.M_stand_lamp_ems","49","13","13","1","10.560123","0","13"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Texture_2.M_Texture_2","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Metal_5.M_Metal_5","49","8","8","1","3.013312","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Texture_1.M_Texture_1","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Wood_2.M_Wood_2","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_light.M_light","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Color_1.M_Color_1","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Metal_1.M_Metal_1","49","16","16","2","3.073365","0","16"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Hooker.M_Hooker","49","13","13","1","11.562749","0","13"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Porcelain_1.M_Porcelain_1","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Tiles_2.M_Tiles_2","49","8","8","1","3.170241","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Glass.M_Glass","49","19","19","1","0.000000","0","19"
"/Game/ThridParty_Assets/Modern_house/Materials/M_Bed_pillows.M_Bed_pillows","49","13","13","1","0.000000","0","13"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","3.872245","0","7"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","2.405356","0","7"
"/Game/ThridParty_Assets/Modern_house/Materials/M_makeup_desk.M_makeup_desk","49","13","13","1","0.000000","0","13"
"/Game/ThridParty_Assets/LPGenericPropsSet04/Materials/Generic/M_Generic.M_Generic","49","88","98","1","54.676067","0","98"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Fabric_5.M_Fabric_5","49","19","20","2","5.320978","0","20"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Metal_2.M_Metal_2","49","16","16","2","0.000000","0","16"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Porcelain_2.M_Porcelain_2","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_House_V1/Materials/M_Marble_1.M_Marble_1","49","8","8","1","0.000000","0","8"
"/Game/ThridParty_Assets/Modern_house/Materials/M_closet.M_closet","49","13","13","1","0.000000","0","13"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","8","8","1","3.048367","0","8"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","8","8","1","3.097762","0","8"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","17","17","1","6.545849","0","17"
"/Game/ThridParty_Assets/Modern_house/Materials/M_pan.M_pan","49","13","13","1","0.000000","0","13"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","24","24","3","12.432570","0","24"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","11","11","1","5.535958","0","11"
